,date,open,high,low,close,volume,average,barCount
0,2025-10-01 10:00:00-04:00,25.0,27.08,24.94,25.9,7167036.0,25.437,10393
1,2025-10-01 12:00:00-04:00,25.85,28.39,24.5,28.38,15942804.0,25.893,61880
2,2025-10-01 14:00:00-04:00,28.39,33.46,26.4,32.94,10606754.0,28.968,41813
3,2025-10-02 09:30:00-04:00,36.09,36.99,29.67,29.8,4698469.0,32.663,17235
4,2025-10-02 10:00:00-04:00,29.83,32.5,27.39,29.79,6719477.0,29.958,27411
5,2025-10-02 12:00:00-04:00,29.8,30.4,29.27,29.97,1724185.0,29.7,7730
6,2025-10-02 14:00:00-04:00,29.98,31.16,28.78,28.82,2820202.0,30.027,11245
7,2025-10-03 09:30:00-04:00,30.01,30.05,27.8,28.07,1262205.0,28.294,4870
8,2025-10-03 10:00:00-04:00,28.0,30.99,27.83,29.96,3324699.0,29.662,13344
9,2025-10-03 12:00:00-04:00,29.97,31.55,29.51,29.92,2141821.0,30.25,8194
10,2025-10-03 14:00:00-04:00,29.9,30.5,28.35,28.51,1467272.0,29.424,6908
11,2025-10-06 09:30:00-04:00,28.65,29.29,26.4,28.4,1581013.0,27.685,6736
12,2025-10-06 10:00:00-04:00,28.3,28.4,26.83,27.38,1749657.0,27.483,8607
13,2025-10-06 12:00:00-04:00,27.38,27.53,26.12,27.0,1286186.0,26.939,5913
14,2025-10-06 14:00:00-04:00,27.04,27.24,25.87,26.35,1517244.0,26.448,6253
15,2025-10-07 09:30:00-04:00,25.69,26.0,24.3,25.33,1480052.0,25.237,5321
16,2025-10-07 10:00:00-04:00,25.33,27.5,25.07,26.04,2523834.0,26.505,9634
17,2025-10-07 12:00:00-04:00,26.04,26.97,26.04,26.65,617639.0,26.601,3300
18,2025-10-07 14:00:00-04:00,26.65,28.25,26.24,28.21,1558732.0,27.339,8184
19,2025-10-08 09:30:00-04:00,27.37,27.6,26.54,27.02,484278.0,26.99,1686
20,2025-10-08 10:00:00-04:00,27.02,28.34,27.0,28.15,1030679.0,27.654,5547
21,2025-10-08 12:00:00-04:00,28.15,28.67,27.54,27.63,985489.0,28.221,5264
22,2025-10-08 14:00:00-04:00,27.63,27.63,26.27,26.81,1589555.0,26.679,8855
23,2025-10-09 09:30:00-04:00,27.15,27.85,26.85,27.0,317004.0,27.334,1207
24,2025-10-09 10:00:00-04:00,26.95,27.2,26.65,26.88,697191.0,26.917,3399
25,2025-10-09 12:00:00-04:00,26.9,26.92,26.14,26.25,477374.0,26.432,2600
26,2025-10-09 14:00:00-04:00,26.17,27.01,26.05,26.89,1134816.0,26.629,5159
27,2025-10-10 09:30:00-04:00,27.0,27.45,26.47,27.07,354136.0,26.977,1185
28,2025-10-10 10:00:00-04:00,27.05,29.3,26.87,28.97,2622872.0,27.841,8647
29,2025-10-10 12:00:00-04:00,29.09,30.0,27.99,28.96,2393266.0,28.912,10295
30,2025-10-10 14:00:00-04:00,28.99,29.5,28.65,29.06,1756176.0,29.082,8938
31,2025-10-13 09:30:00-04:00,28.11,29.7,27.8,29.6,723450.0,28.747,2572
32,2025-10-13 10:00:00-04:00,29.54,31.43,28.83,31.43,1800736.0,30.01,6663
33,2025-10-13 12:00:00-04:00,31.45,32.39,29.8,30.49,1249833.0,31.263,5137
34,2025-10-13 14:00:00-04:00,30.38,31.98,29.69,30.17,977356.0,30.69,5425
35,2025-10-14 09:30:00-04:00,29.11,29.8,28.08,29.34,408110.0,28.857,1433
36,2025-10-14 10:00:00-04:00,29.42,29.77,28.3,29.09,639211.0,28.9,2699
37,2025-10-14 12:00:00-04:00,29.11,30.55,28.92,30.35,495121.0,29.484,2493
38,2025-10-14 14:00:00-04:00,30.28,30.44,28.8,29.6,738520.0,29.604,3881
39,2025-10-15 09:30:00-04:00,30.89,31.0,29.37,30.09,373620.0,30.191,1643
40,2025-10-15 10:00:00-04:00,30.09,30.15,28.51,28.84,1330813.0,29.342,5181
41,2025-10-15 12:00:00-04:00,28.76,28.91,27.8,28.27,951460.0,28.265,4090
42,2025-10-15 14:00:00-04:00,28.28,28.65,28.15,28.49,641747.0,28.379,4395
43,2025-10-16 09:30:00-04:00,28.5,29.1,28.0,28.22,179056.0,28.584,796
44,2025-10-16 10:00:00-04:00,28.27,30.1,28.17,29.48,913316.0,29.364,3580
45,2025-10-16 12:00:00-04:00,29.48,31.47,29.25,29.55,1200132.0,30.195,5180
46,2025-10-16 14:00:00-04:00,29.58,29.97,29.03,29.66,610817.0,29.543,3260
47,2025-10-17 09:30:00-04:00,28.57,28.71,27.67,27.76,341687.0,27.995,1483
48,2025-10-17 10:00:00-04:00,27.68,28.34,27.15,27.39,958028.0,27.694,3704
49,2025-10-17 12:00:00-04:00,27.39,27.73,26.7,27.37,596814.0,27.245,2353
50,2025-10-17 14:00:00-04:00,27.34,27.8,26.96,26.96,571339.0,27.33,3018
51,2025-10-20 09:30:00-04:00,27.6,28.0,26.66,26.71,210208.0,27.221,991
52,2025-10-20 10:00:00-04:00,26.66,26.74,25.04,25.09,1640014.0,25.722,5859
53,2025-10-20 12:00:00-04:00,25.09,25.43,24.1,25.26,1313226.0,24.853,5962
54,2025-10-20 14:00:00-04:00,25.25,26.24,25.22,25.38,1065655.0,25.683,5104
55,2025-10-21 09:30:00-04:00,24.76,24.81,22.18,22.33,1271723.0,23.224,4601
56,2025-10-21 10:00:00-04:00,22.34,23.49,22.1,22.88,1489783.0,22.768,5220
57,2025-10-21 12:00:00-04:00,22.88,22.94,22.2,22.43,758639.0,22.509,3614
58,2025-10-21 14:00:00-04:00,22.43,22.55,21.26,21.71,1650690.0,21.797,7704
59,2025-10-22 09:30:00-04:00,21.85,23.1,21.36,22.94,460518.0,22.531,1644
60,2025-10-22 10:00:00-04:00,22.94,23.02,19.09,19.11,2643558.0,20.811,11110
61,2025-10-22 12:00:00-04:00,19.1,20.0,18.7,18.73,1727506.0,19.167,8123
62,2025-10-22 14:00:00-04:00,18.74,20.0,18.71,19.91,1465458.0,19.413,7307
63,2025-10-23 09:30:00-04:00,19.97,20.01,18.9,19.79,406739.0,19.403,1029
64,2025-10-23 10:00:00-04:00,19.78,21.17,19.78,20.62,886928.0,20.597,4589
65,2025-10-23 12:00:00-04:00,20.57,21.64,20.23,20.4,681121.0,20.957,4014
66,2025-10-23 14:00:00-04:00,20.4,20.51,19.75,19.86,1033733.0,20.026,5132
